cohort,concept,source_type,variable_or_line,label_or_snippet,source_file,evidence_status
LASI,weight,stata_label,r0swtresp,r0swtresp: w0 State person-level weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (2010 Pilot)/H_LASI.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s0swtresp,s0swtresp: w0 State person-level weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (2010 Pilot)/H_LASI.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r0weight,r0weight: weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (2010 Pilot)/H_LASI.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s0weight,s0weight: w0 weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (2010 Pilot)/H_LASI.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtresp,r1wtresp:w1 r person-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtresp,s1wtresp:w1 s person-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,hh1wthh,hh1wthh:w1 household-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1mweight,r1mweight:w1 r weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1mweight,s1mweight:w1 s weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtcomp,r1wtcomp:w1 r willing and able to complete weight measurement,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtcomp,s1wtcomp:w1 s willing and able to complete weight measurement,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtlimbs,r1wtlimbs:w1 r wearing artificial limb/orthosis for weight measure,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtlimbs,s1wtlimbs:w1 s wearing artificial limb/orthosis for weight measure,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtcompl,r1wtcompl:w1 r compliance during weight measurement ,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtcompl,s1wtcompl:w1 s compliance during weight measurement ,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1dcwegt,r1dcwegt:w1 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1dcwegt,s1dcwegt:w1 s discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.2)/H_LASI_a2.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtresp,r1wtresp:w1 r person-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtresp,s1wtresp:w1 s person-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,hh1wthh,hh1wthh:w1 household-level post-stratified analysis weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1nwtresp,r1nwtresp:w1 r person-level biomarker weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1nwtresp,s1nwtresp:w1 s person-level biomarker weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1mweight,r1mweight:w1 r weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1mweight,s1mweight:w1 s weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtcomp,r1wtcomp:w1 r willing and able to complete weight measurement,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtcomp,s1wtcomp:w1 s willing and able to complete weight measurement,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtlimbs,r1wtlimbs:w1 r wearing artificial limb/orthosis for weight measure,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtlimbs,s1wtlimbs:w1 s wearing artificial limb/orthosis for weight measure,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtcompl,r1wtcompl:w1 r compliance during weight measurement ,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1wtcompl,s1wtcompl:w1 s compliance during weight measurement ,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1dcwegt,r1dcwegt:w1 r discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,s1dcwegt,s1dcwegt:w1 s discrimination reason:weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI (A.3)/H_LASI_a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtresp,r1wtresp:w1 r post-stratification weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,strata,stata_label,r1wtresp,r1wtresp:w1 r post-stratification weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtrespb,r1wtrespb:w1 r base weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtresp0,r1wtresp0:w1 r (old) post-stratification weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,strata,stata_label,r1wtresp0,r1wtresp0:w1 r (old) post-stratification weight,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1mweight,r1mweight:w1 r weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wt_flag,r1wt_flag:w1 Flag: r LASI weight measurement in kilograms,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtlimbs,r1wtlimbs:w1 r whether wearing artificial limb/orthosis during weight measure,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1wtcompl,r1wtcompl:w1 r compliance during weight measurement ,/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
LASI,weight,stata_label,r1mna_wloss,r1mna_wloss:w1 r MNA weight loss(0-3),/mnt/e/Database/七大老年健康数据库数据/5. LASI 印度/LASI_印度/Raw_data/Harmonized LASI-DAD/h_dad_w1a3.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r1wthh,r1wthh: w1 Household Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r2wthh,r2wthh: w2 Household Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r3wthh,r3wthh: w3 Household Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r4wthh,r4wthh: w4 Household Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r5wthh,r5wthh: w5 Household Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r1wtresp,r1wtresp: w1 R Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r2wtresp,r2wtresp: w2 R Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r3wtresp,r3wtresp: w3 R Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r4wtresp,r4wtresp: w4 R Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r5wtresp,r5wtresp: w5 R Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s1wtresp,s1wtresp: w1 S Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s2wtresp,s2wtresp: w2 S Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s3wtresp,s3wtresp: w3 S Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s4wtresp,s4wtresp: w4 S Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s5wtresp,s5wtresp: w5 S Person-Level Analysis Weight,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r1weight,r1weight: w1 R Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r2weight,r2weight: w2 R Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r3weight,r3weight: w3 R Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r4weight,r4weight: w4 R Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r5weight,r5weight: w5 R Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s1weight,s1weight: w1 S Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s2weight,s2weight: w2 S Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s3weight,s3weight: w3 S Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s4weight,s4weight: w4 S Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,s5weight,s5weight: w5 S Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r1mweight,r1mweight: w1 R Measured Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r2mweight,r2mweight: w2 R Measured Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
MHAS,weight,stata_label,r3mweight,r3mweight: w3 R Measured Weight in kilograms,/mnt/e/Database/七大老年健康数据库数据/6. MHAS 墨西哥/MHAS_墨西哥/Raw_data/Harmonized MHAS File/H_MHAS_c2.dta,metadata mention; manual mapping required
